ensembl_gene_id	external_gene_id	refseq_mrna
ENSG00000243440	AF165138.7	NM_001256579
ENSG00000196526	AFAP1	NM_001134647
ENSG00000196526	AFAP1	NM_198595
ENSG00000157510	AFAP1L1	NM_001146337
ENSG00000157510	AFAP1L1	NM_152406
ENSG00000169129	AFAP1L2	NM_001001936
ENSG00000169129	AFAP1L2	NM_032550
ENSG00000172493	AFF1	NM_005935
ENSG00000172493	AFF1	NM_001166693
ENSG00000155966	AFF2	NM_001169123
ENSG00000155966	AFF2	NM_002025
ENSG00000155966	AFF2	NM_001169124
ENSG00000155966	AFF2	NM_001169125
ENSG00000155966	AFF2	NM_001169122
ENSG00000155966	AFF2	NM_001170628
ENSG00000144218	AFF3	NM_002285
ENSG00000144218	AFF3	NM_001025108
ENSG00000072364	AFF4	NM_014423
ENSG00000141385	AFG3L2	NM_006796
ENSG00000079557	AFM	NM_001133
ENSG00000183077	AFMID	NM_001145526
ENSG00000183077	AFMID	NM_001010982
ENSG00000081051	AFP	NM_001134
ENSG00000119844	AFTPH	NM_001002243
ENSG00000119844	AFTPH	NM_017657
ENSG00000119844	AFTPH	NM_203437
ENSG00000038002	AGA	NM_000027
ENSG00000038002	AGA	NM_001171988
ENSG00000157985	AGAP1	NM_001244888
ENSG00000157985	AGAP1	NM_001037131
ENSG00000157985	AGAP1	NM_014914
ENSG00000135439	AGAP2	NM_014770
ENSG00000135439	AGAP2	NM_001122772
ENSG00000133612	AGAP3	NM_001042535
ENSG00000133612	AGAP3	NM_031946
ENSG00000188234	AGAP4	NM_133446
ENSG00000172650	AGAP5	NM_001144000
ENSG00000204149	AGAP6	NM_001077665
ENSG00000204169	AGAP7	NM_001077685
ENSG00000174194	AGAP8	NM_001276343
ENSG00000174194	AGAP8	NM_001276344
ENSG00000174194	AGAP8	NM_001077686
ENSG00000198035	AGAP9	NM_001190810
ENSG00000166748	AGBL1	NM_152336
ENSG00000165923	AGBL2	NM_024783
ENSG00000146856	AGBL3	NM_178563
ENSG00000186094	AGBL4	NM_032785
ENSG00000084693	AGBL5	NM_001035507
ENSG00000084693	AGBL5	NM_021831
ENSG00000204305	AGER	NM_172197
ENSG00000204305	AGER	NM_001206966
ENSG00000204305	AGER	NM_001206940
ENSG00000204305	AGER	NM_001206936
ENSG00000204305	AGER	NM_001206934
ENSG00000204305	AGER	NM_001206954
ENSG00000204305	AGER	NM_001136
ENSG00000204305	AGER	NM_001206932
ENSG00000204305	AGER	NM_001206929
ENSG00000173744	AGFG1	NM_001135187
ENSG00000173744	AGFG1	NM_001135188
ENSG00000173744	AGFG1	NM_004504
ENSG00000173744	AGFG1	NM_001135189
ENSG00000106351	AGFG2	NM_006076
ENSG00000164252	AGGF1	NM_018046
ENSG00000006530	AGK	NM_018238
ENSG00000162688	AGL	NM_000642
ENSG00000162688	AGL	NM_000644
ENSG00000162688	AGL	NM_000643
ENSG00000162688	AGL	NM_000028
ENSG00000162688	AGL	NM_000646
ENSG00000162688	AGL	NM_000645
ENSG00000116771	AGMAT	NM_024758
ENSG00000187546	AGMO	NM_001004320
ENSG00000092847	AGO1	NM_012199
ENSG00000123908	AGO2	NM_012154
ENSG00000123908	AGO2	NM_001164623
ENSG00000126070	AGO3	NM_024852
ENSG00000126070	AGO3	NM_177422
ENSG00000134698	AGO4	NM_017629
ENSG00000204310	AGPAT1	NM_006411
ENSG00000204310	AGPAT1	NM_032741
ENSG00000169692	AGPAT2	NM_001012727
ENSG00000169692	AGPAT2	NM_006412
ENSG00000160216	AGPAT3	NM_020132
ENSG00000160216	AGPAT3	NM_001037553
ENSG00000026652	AGPAT4	NM_020133
ENSG00000155189	AGPAT5	NM_018361
ENSG00000158669	AGPAT6	NM_178819
ENSG00000138678	AGPAT9	NM_001256421
ENSG00000138678	AGPAT9	NM_001256422
ENSG00000138678	AGPAT9	NM_032717
ENSG00000018510	AGPS	NM_003659
ENSG00000106541	AGR2	NM_006408
ENSG00000173467	AGR3	NM_176813
ENSG00000188157	AGRN	NM_198576
ENSG00000159723	AGRP	NM_001138
ENSG00000135744	AGT	NM_000029
ENSG00000135049	AGTPBP1	NM_015239
ENSG00000144891	AGTR1	NM_009585
ENSG00000144891	AGTR1	NM_000685
ENSG00000144891	AGTR1	NM_031850
ENSG00000144891	AGTR1	NM_004835
ENSG00000144891	AGTR1	NM_032049
ENSG00000180772	AGTR2	NM_000686
ENSG00000177674	AGTRAP	NM_001040195
ENSG00000177674	AGTRAP	NM_001040196
ENSG00000177674	AGTRAP	NM_001040197
ENSG00000177674	AGTRAP	NM_001040194
ENSG00000177674	AGTRAP	NM_020350
ENSG00000172482	AGXT	NM_000030
ENSG00000113492	AGXT2	NM_031900
ENSG00000153207	AHCTF1	NM_015446
ENSG00000101444	AHCY	NM_000687
ENSG00000101444	AHCY	NM_001161766
ENSG00000168710	AHCYL1	NM_006621
ENSG00000168710	AHCYL1	NM_001242673
ENSG00000168710	AHCYL1	NM_001242674
ENSG00000168710	AHCYL1	NM_001242675
ENSG00000168710	AHCYL1	NM_001242676
ENSG00000158467	AHCYL2	NM_015328
ENSG00000158467	AHCYL2	NM_001130720
ENSG00000158467	AHCYL2	NM_001130722
ENSG00000158467	AHCYL2	NM_001130723
ENSG00000126705	AHDC1	NM_001029882
ENSG00000135541	AHI1	NM_001134830
ENSG00000135541	AHI1	NM_017651
ENSG00000135541	AHI1	NM_001134831
ENSG00000135541	AHI1	NM_001134832
ENSG00000124942	AHNAK	NM_024060
ENSG00000124942	AHNAK	NM_001620
ENSG00000185567	AHNAK2	NM_138420
ENSG00000106546	AHR	NM_001621
ENSG00000063438	AHRR	NM_001242412
ENSG00000063438	AHRR	NM_020731
ENSG00000100591	AHSA1	NM_012111
ENSG00000173209	AHSA2	NM_152392
ENSG00000145192	AHSG	NM_001622
ENSG00000169877	AHSP	NM_016633
ENSG00000111732	AICDA	NM_020661
ENSG00000186063	AIDA	NM_022831
ENSG00000204472	AIF1	NM_001623
ENSG00000204472	AIF1	NM_004847
ENSG00000204472	AIF1	NM_032955
ENSG00000126878	AIF1L	NM_031426
ENSG00000126878	AIF1L	NM_001185096
ENSG00000126878	AIF1L	NM_001185095
ENSG00000156709	AIFM1	NM_145813
ENSG00000156709	AIFM1	NM_145812
ENSG00000156709	AIFM1	NM_001130847
ENSG00000156709	AIFM1	NM_004208
ENSG00000156709	AIFM1	NM_001130846
ENSG00000042286	AIFM2	NM_001198696
ENSG00000042286	AIFM2	NM_032797
ENSG00000183773	AIFM3	NM_144704
ENSG00000183773	AIFM3	NM_001018060
ENSG00000183773	AIFM3	NM_001146288
ENSG00000146416	AIG1	NM_016108
ENSG00000112297	AIM1	NM_001624
ENSG00000176092	AIM1L	NM_001039775
ENSG00000163568	AIM2	NM_004833
ENSG00000164022	AIMP1	NM_004757
ENSG00000164022	AIMP1	NM_001142416
ENSG00000164022	AIMP1	NM_001142415
ENSG00000106305	AIMP2	NM_006303
ENSG00000110711	AIP	NM_003977
ENSG00000129221	AIPL1	NM_001033055
ENSG00000129221	AIPL1	NM_014336
ENSG00000129221	AIPL1	NM_001033054
ENSG00000160224	AIRE	NM_000383
ENSG00000196581	AJAP1	NM_001042478
ENSG00000196581	AJAP1	NM_018836
ENSG00000129474	AJUBA	NM_032876
ENSG00000129474	AJUBA	NM_198086
ENSG00000106992	AK1	NM_000476
ENSG00000004455	AK2	NM_013411
ENSG00000004455	AK2	NM_001199199
ENSG00000004455	AK2	NM_001625
ENSG00000147853	AK3	NM_016282
ENSG00000147853	AK3	NM_001199856
ENSG00000147853	AK3	NM_001199855
ENSG00000147853	AK3	NM_001199853
ENSG00000147853	AK3	NM_001199852
ENSG00000162433	AK4	NM_013410
ENSG00000162433	AK4	NM_203464
ENSG00000162433	AK4	NM_001005353
ENSG00000154027	AK5	NM_174858
ENSG00000154027	AK5	NM_012093
ENSG00000140057	AK7	NM_152327
ENSG00000165695	AK8	NM_152572
ENSG00000155085	AK9	NM_145025
ENSG00000155085	AK9	NM_001145128
ENSG00000121057	AKAP1	NM_003488
ENSG00000121057	AKAP1	NM_001242902
ENSG00000121057	AKAP1	NM_001242903
ENSG00000108599	AKAP10	NM_007202
ENSG00000023516	AKAP11	NM_016248
ENSG00000131016	AKAP12	NM_144497
ENSG00000131016	AKAP12	NM_005100
ENSG00000170776	AKAP13	NM_001270546
ENSG00000170776	AKAP13	NM_007200
ENSG00000170776	AKAP13	NM_006738
ENSG00000170776	AKAP13	NM_144767
ENSG00000186471	AKAP14	NM_178813
ENSG00000186471	AKAP14	NM_001008534
ENSG00000186471	AKAP14	NM_001008535
ENSG00000197976	AKAP17A	NM_005088
ENSG00000241978	AKAP2	NM_001198656
ENSG00000241978	AKAP2	NM_001004065
ENSG00000241978	AKAP2	NM_001136562
ENSG00000111254	AKAP3	NM_001278309
ENSG00000111254	AKAP3	NM_006422
ENSG00000147081	AKAP4	NM_003886
ENSG00000147081	AKAP4	NM_139289
ENSG00000179841	AKAP5	NM_004857
ENSG00000151320	AKAP6	NM_004274
ENSG00000118507	AKAP7	NM_016377
ENSG00000118507	AKAP7	NM_004842
ENSG00000118507	AKAP7	NM_138633
ENSG00000105127	AKAP8	NM_005858
ENSG00000011243	AKAP8L	NM_014371
ENSG00000127914	AKAP9	NM_147185
ENSG00000127914	AKAP9	NM_005751
ENSG00000166452	AKIP1	NM_001206646
ENSG00000166452	AKIP1	NM_020642
ENSG00000166452	AKIP1	NM_001206647
ENSG00000174574	AKIRIN1	NM_024595
ENSG00000174574	AKIRIN1	NM_001136275
ENSG00000135334	AKIRIN2	NM_018064
ENSG00000106948	AKNA	NM_030767
ENSG00000162641	AKNAD1	NM_152763
ENSG00000117448	AKR1A1	NM_001202414
ENSG00000117448	AKR1A1	NM_001202413
ENSG00000117448	AKR1A1	NM_006066
ENSG00000117448	AKR1A1	NM_153326
ENSG00000085662	AKR1B1	NM_001628
ENSG00000198074	AKR1B10	NM_020299
ENSG00000227471	AKR1B15	NM_001080538
ENSG00000187134	AKR1C1	NM_001353
ENSG00000151632	AKR1C2	NM_205845
ENSG00000151632	AKR1C2	NM_001354
ENSG00000151632	AKR1C2	NM_001135241
ENSG00000196139	AKR1C3	NM_001253908
ENSG00000196139	AKR1C3	NM_003739
ENSG00000198610	AKR1C4	NM_001818
ENSG00000122787	AKR1D1	NM_001190907
ENSG00000122787	AKR1D1	NM_001190906
ENSG00000122787	AKR1D1	NM_005989
ENSG00000165568	AKR1E2	NM_001040177
ENSG00000165568	AKR1E2	NM_001271025
ENSG00000165568	AKR1E2	NM_001271021
ENSG00000053371	AKR7A2	NM_003689
ENSG00000162482	AKR7A3	NM_012067
ENSG00000142208	AKT1	NM_001014431
ENSG00000142208	AKT1	NM_001014432
ENSG00000142208	AKT1	NM_005163
ENSG00000204673	AKT1S1	NM_001278160
ENSG00000204673	AKT1S1	NM_001098632
ENSG00000204673	AKT1S1	NM_001098633
ENSG00000204673	AKT1S1	NM_001278159
ENSG00000204673	AKT1S1	NM_032375
ENSG00000105221	AKT2	NM_001243028
ENSG00000105221	AKT2	NM_001243027
ENSG00000105221	AKT2	NM_001626
ENSG00000117020	AKT3	NM_181690
ENSG00000117020	AKT3	NM_001206729
ENSG00000117020	AKT3	NM_005465
ENSG00000166971	AKTIP	NM_001012398
ENSG00000166971	AKTIP	NM_022476
ENSG00000272260	AL359712.1	NM_001277339
ENSG00000148218	ALAD	NM_000031
ENSG00000023330	ALAS1	NM_000688
ENSG00000023330	ALAS1	NM_199166
ENSG00000158578	ALAS2	NM_001037968
ENSG00000158578	ALAS2	NM_000032
ENSG00000158578	ALAS2	NM_001037967
ENSG00000163631	ALB	NM_000477
ENSG00000170017	ALCAM	NM_001627
ENSG00000170017	ALCAM	NM_001243280
ENSG00000161618	ALDH16A1	NM_153329
ENSG00000161618	ALDH16A1	NM_001145396
ENSG00000059573	ALDH18A1	NM_002860
ENSG00000059573	ALDH18A1	NM_001017423
ENSG00000165092	ALDH1A1	NM_000689
ENSG00000128918	ALDH1A2	NM_003888
ENSG00000128918	ALDH1A2	NM_170696
ENSG00000128918	ALDH1A2	NM_170697
ENSG00000128918	ALDH1A2	NM_001206897
ENSG00000184254	ALDH1A3	NM_000693
ENSG00000137124	ALDH1B1	NM_000692
ENSG00000144908	ALDH1L1	NM_001270364
ENSG00000144908	ALDH1L1	NM_001270365
ENSG00000144908	ALDH1L1	NM_012190
ENSG00000136010	ALDH1L2	NM_001034173
ENSG00000111275	ALDH2	NM_001204889
ENSG00000111275	ALDH2	NM_000690
ENSG00000108602	ALDH3A1	NM_000691
ENSG00000108602	ALDH3A1	NM_001135168
ENSG00000108602	ALDH3A1	NM_001135167
ENSG00000072210	ALDH3A2	NM_001031806
ENSG00000072210	ALDH3A2	NM_000382
ENSG00000006534	ALDH3B1	NM_001161473
ENSG00000006534	ALDH3B1	NM_000694
ENSG00000006534	ALDH3B1	NM_001030010
ENSG00000132746	ALDH3B2	NM_001031615
ENSG00000132746	ALDH3B2	NM_000695
ENSG00000159423	ALDH4A1	NM_170726
ENSG00000159423	ALDH4A1	NM_003748
ENSG00000159423	ALDH4A1	NM_001161504
ENSG00000112294	ALDH5A1	NM_001080
ENSG00000112294	ALDH5A1	NM_170740
ENSG00000119711	ALDH6A1	NM_001278593
ENSG00000119711	ALDH6A1	NM_005589
ENSG00000164904	ALDH7A1	NM_001182
ENSG00000164904	ALDH7A1	NM_001201377
ENSG00000164904	ALDH7A1	NM_001202404
ENSG00000118514	ALDH8A1	NM_022568
ENSG00000118514	ALDH8A1	NM_170771
ENSG00000118514	ALDH8A1	NM_001193480
ENSG00000143149	ALDH9A1	NM_000696
ENSG00000149925	ALDOA	NM_000034
ENSG00000149925	ALDOA	NM_184043
ENSG00000149925	ALDOA	NM_001127617
ENSG00000149925	ALDOA	NM_001243177
ENSG00000149925	ALDOA	NM_184041
ENSG00000136872	ALDOB	NM_000035
ENSG00000109107	ALDOC	NM_005165
ENSG00000033011	ALG1	NM_019109
ENSG00000139133	ALG10	NM_032834
ENSG00000175548	ALG10B	NM_001013620
ENSG00000253710	ALG11	NM_001004127
ENSG00000182858	ALG12	NM_024105
ENSG00000101901	ALG13	NM_018466
ENSG00000101901	ALG13	NM_001099922
ENSG00000101901	ALG13	NM_001257231
ENSG00000101901	ALG13	NM_001257230
ENSG00000101901	ALG13	NM_001257237
ENSG00000101901	ALG13	NM_001257234
ENSG00000172339	ALG14	NM_144988
ENSG00000189366	ALG1L	NM_001015050
ENSG00000189366	ALG1L	NM_001195223
ENSG00000119523	ALG2	NM_033087
ENSG00000214160	ALG3	NM_005787
ENSG00000214160	ALG3	NM_001006941
ENSG00000120697	ALG5	NM_013338
ENSG00000120697	ALG5	NM_001142364
ENSG00000088035	ALG6	NM_013339
ENSG00000159063	ALG8	NM_024079
ENSG00000159063	ALG8	NM_001007027
ENSG00000086848	ALG9	NM_024740
ENSG00000086848	ALG9	NM_001077692
ENSG00000086848	ALG9	NM_001077690
ENSG00000086848	ALG9	NM_001077691
ENSG00000171094	ALK	NM_004304
ENSG00000100601	ALKBH1	NM_006020
ENSG00000189046	ALKBH2	NM_001145375
ENSG00000189046	ALKBH2	NM_001001655
ENSG00000189046	ALKBH2	NM_001145374
ENSG00000189046	ALKBH2	NM_001205180
ENSG00000189046	ALKBH2	NM_001205179
ENSG00000166199	ALKBH3	NM_139178
ENSG00000160993	ALKBH4	NM_017621
ENSG00000091542	ALKBH5	NM_017758
ENSG00000239382	ALKBH6	NM_032878
ENSG00000239382	ALKBH6	NM_198867
ENSG00000125652	ALKBH7	NM_032306
ENSG00000137760	ALKBH8	NM_138775
ENSG00000151360	ALLC	NM_018436
ENSG00000116127	ALMS1	NM_015120
ENSG00000108839	ALOX12	NM_000697
ENSG00000179477	ALOX12B	NM_001139
ENSG00000161905	ALOX15	NM_001140
ENSG00000179593	ALOX15B	NM_001141
ENSG00000179593	ALOX15B	NM_001039131
ENSG00000179593	ALOX15B	NM_001039130
ENSG00000012779	ALOX5	NM_001256153
ENSG00000012779	ALOX5	NM_000698
ENSG00000012779	ALOX5	NM_001256154
ENSG00000132965	ALOX5AP	NM_001204406
ENSG00000132965	ALOX5AP	NM_001629
ENSG00000179148	ALOXE3	NM_021628
ENSG00000179148	ALOXE3	NM_001165960
ENSG00000163295	ALPI	NM_001631
ENSG00000073331	ALPK1	NM_001102406
ENSG00000073331	ALPK1	NM_025144
ENSG00000073331	ALPK1	NM_001253884
ENSG00000198796	ALPK2	NM_052947
ENSG00000136383	ALPK3	NM_020778
ENSG00000162551	ALPL	NM_000478
ENSG00000162551	ALPL	NM_001177520
ENSG00000162551	ALPL	NM_001127501
ENSG00000163283	ALPP	NM_001632
ENSG00000163286	ALPPL2	NM_031313
ENSG00000003393	ALS2	NM_020919
ENSG00000003393	ALS2	NM_001135745
ENSG00000178038	ALS2CL	NM_147129
ENSG00000178038	ALS2CL	NM_001190707
ENSG00000178038	ALS2CL	NM_182775
ENSG00000155754	ALS2CR11	NM_152525
ENSG00000155754	ALS2CR11	NM_001168216
ENSG00000155754	ALS2CR11	NM_001168221
ENSG00000155754	ALS2CR11	NM_001168217
ENSG00000155749	ALS2CR12	NM_001127391
ENSG00000155749	ALS2CR12	NM_139163
ENSG00000180318	ALX1	NM_006982
ENSG00000156150	ALX3	NM_006492
ENSG00000052850	ALX4	NM_021926
ENSG00000183684	ALYREF	NM_005782
ENSG00000242110	AMACR	NM_014324
ENSG00000242110	AMACR	NM_001167595
ENSG00000242110	AMACR	NM_203382
ENSG00000178522	AMBN	NM_016519
ENSG00000106927	AMBP	NM_001633
ENSG00000110497	AMBRA1	NM_017749
ENSG00000110497	AMBRA1	NM_001267783
ENSG00000110497	AMBRA1	NM_001267782
ENSG00000123505	AMD1	NM_001634
ENSG00000123505	AMD1	NM_001033059
ENSG00000139344	AMDHD1	NM_152435
ENSG00000162066	AMDHD2	NM_015944
ENSG00000162066	AMDHD2	NM_001145815
ENSG00000125363	AMELX	NM_001142
ENSG00000125363	AMELX	NM_182680
ENSG00000125363	AMELX	NM_182681
ENSG00000099721	AMELY	NM_001143
ENSG00000184675	AMER1	NM_152424
ENSG00000165566	AMER2	NM_199138
ENSG00000165566	AMER2	NM_152704
ENSG00000178171	AMER3	NM_152698
ENSG00000178171	AMER3	NM_001105193
ENSG00000178171	AMER3	NM_001105195
ENSG00000178171	AMER3	NM_001105194
ENSG00000159461	AMFR	NM_001144
ENSG00000104899	AMH	NM_000479
ENSG00000135409	AMHR2	NM_020547
ENSG00000135409	AMHR2	NM_001164690
ENSG00000135409	AMHR2	NM_001164691
ENSG00000160593	AMICA1	NM_001098526
ENSG00000160593	AMICA1	NM_153206
ENSG00000181754	AMIGO1	NM_020703
ENSG00000139211	AMIGO2	NM_181847
ENSG00000139211	AMIGO2	NM_001143668
ENSG00000176020	AMIGO3	NM_198722
ENSG00000101935	AMMECR1	NM_015365
ENSG00000101935	AMMECR1	NM_001025580
ENSG00000101935	AMMECR1	NM_001171689
ENSG00000144233	AMMECR1L	NM_001199140
ENSG00000144233	AMMECR1L	NM_031445
ENSG00000166126	AMN	NM_030943
ENSG00000151743	AMN1	NM_001278411
ENSG00000151743	AMN1	NM_001278412
ENSG00000151743	AMN1	NM_001113402
ENSG00000126016	AMOT	NM_133265
ENSG00000126016	AMOT	NM_001113490
ENSG00000166025	AMOTL1	NM_130847
ENSG00000114019	AMOTL2	NM_001278685
ENSG00000114019	AMOTL2	NM_016201
ENSG00000114019	AMOTL2	NM_001278683
ENSG00000116748	AMPD1	NM_001172626
ENSG00000116748	AMPD1	NM_000036
ENSG00000116337	AMPD2	NM_139156
ENSG00000116337	AMPD2	NM_001257360
ENSG00000116337	AMPD2	NM_004037
ENSG00000116337	AMPD2	NM_001257361
ENSG00000116337	AMPD2	NM_203404
ENSG00000133805	AMPD3	NM_000480
ENSG00000133805	AMPD3	NM_001025389
ENSG00000133805	AMPD3	NM_001025390
ENSG00000133805	AMPD3	NM_001172430
ENSG00000133805	AMPD3	NM_001172431
ENSG00000078053	AMPH	NM_139316
ENSG00000078053	AMPH	NM_001635
ENSG00000145020	AMT	NM_001164710
ENSG00000145020	AMT	NM_000481
ENSG00000145020	AMT	NM_001164712
ENSG00000145020	AMT	NM_001164711
ENSG00000187689	AMTN	NM_212557
ENSG00000237763	AMY1A	NM_001008221
ENSG00000237763	AMY1A	NM_004038
ENSG00000174876	AMY1B	NM_001008218
ENSG00000187733	AMY1C	NM_001008219
ENSG00000243480	AMY2A	NM_000699
ENSG00000240038	AMY2B	NM_020978
ENSG00000174945	AMZ1	NM_133463
ENSG00000196704	AMZ2	NM_016627
ENSG00000196704	AMZ2	NM_001033571
ENSG00000196704	AMZ2	NM_001033572
ENSG00000196704	AMZ2	NM_001033570
ENSG00000196704	AMZ2	NM_001033569
ENSG00000196704	AMZ2	NM_001033574
ENSG00000153107	ANAPC1	NM_022662
ENSG00000164162	ANAPC10	NM_001256706
ENSG00000164162	ANAPC10	NM_001256707
ENSG00000164162	ANAPC10	NM_014885
ENSG00000164162	ANAPC10	NM_001256708
ENSG00000164162	ANAPC10	NM_001256709
ENSG00000141552	ANAPC11	NM_001002248
ENSG00000141552	ANAPC11	NM_001002246
ENSG00000141552	ANAPC11	NM_016476
ENSG00000141552	ANAPC11	NM_001002245
ENSG00000141552	ANAPC11	NM_001002247
ENSG00000141552	ANAPC11	NM_001002244
ENSG00000141552	ANAPC11	NM_001002249
ENSG00000129055	ANAPC13	NM_001242374
ENSG00000129055	ANAPC13	NM_015391
ENSG00000129055	ANAPC13	NM_001242375
ENSG00000110200	ANAPC15	NM_001278486
ENSG00000110200	ANAPC15	NM_001278485
ENSG00000110200	ANAPC15	NM_001278487
ENSG00000110200	ANAPC15	NM_001278491
ENSG00000110200	ANAPC15	NM_014042
ENSG00000110200	ANAPC15	NM_001278488
ENSG00000110200	ANAPC15	NM_001278492
ENSG00000110200	ANAPC15	NM_001278493
ENSG00000110200	ANAPC15	NM_001278489
ENSG00000110200	ANAPC15	NM_001278490
ENSG00000110200	ANAPC15	NM_001278494
ENSG00000166295	ANAPC16	NM_001242546
ENSG00000166295	ANAPC16	NM_001242547
ENSG00000166295	ANAPC16	NM_001242548
ENSG00000166295	ANAPC16	NM_173473
ENSG00000176248	ANAPC2	NM_013366
ENSG00000053900	ANAPC4	NM_013367
ENSG00000089053	ANAPC5	NM_001137559
ENSG00000089053	ANAPC5	NM_016237
ENSG00000196510	ANAPC7	NM_016238
ENSG00000196510	ANAPC7	NM_001137664
ENSG00000214274	ANG	NM_001145
ENSG00000214274	ANG	NM_001097577
ENSG00000013523	ANGEL1	NM_015305
ENSG00000174606	ANGEL2	NM_144567
ENSG00000154188	ANGPT1	NM_001146
ENSG00000154188	ANGPT1	NM_001199859
ENSG00000091879	ANGPT2	NM_001118887
ENSG00000091879	ANGPT2	NM_001118888
ENSG00000091879	ANGPT2	NM_001147
ENSG00000101280	ANGPT4	NM_015985
ENSG00000116194	ANGPTL1	NM_004673
ENSG00000136859	ANGPTL2	NM_012098
ENSG00000132855	ANGPTL3	NM_014495
ENSG00000167772	ANGPTL4	NM_139314
ENSG00000167772	ANGPTL4	NM_001039667
ENSG00000187151	ANGPTL5	NM_178127
ENSG00000130812	ANGPTL6	NM_031917
ENSG00000171819	ANGPTL7	NM_021146
ENSG00000227059	ANHX	NM_001191054
ENSG00000029534	ANK1	NM_020475
ENSG00000029534	ANK1	NM_020476
ENSG00000029534	ANK1	NM_020477
ENSG00000029534	ANK1	NM_000037
ENSG00000029534	ANK1	NM_001142445
ENSG00000029534	ANK1	NM_020478
ENSG00000029534	ANK1	NM_001142446
ENSG00000029534	ANK1	NM_020480
ENSG00000145362	ANK2	NM_001127493
ENSG00000145362	ANK2	NM_020977
ENSG00000145362	ANK2	NM_001148
ENSG00000151150	ANK3	NM_020987
ENSG00000151150	ANK3	NM_001204403
ENSG00000151150	ANK3	NM_001149
ENSG00000151150	ANK3	NM_001204404
ENSG00000151687	ANKAR	NM_144708
ENSG00000166839	ANKDD1A	NM_182703
ENSG00000189045	ANKDD1B	NM_001276713
ENSG00000132623	ANKEF1	NM_022096
ENSG00000132623	ANKEF1	NM_198798
ENSG00000153930	ANKFN1	NM_153228
ENSG00000185722	ANKFY1	NM_016376
ENSG00000185722	ANKFY1	NM_001257999
ENSG00000154122	ANKH	NM_054027
ENSG00000131503	ANKHD1	NM_017747
ENSG00000131503	ANKHD1	NM_001197030
ENSG00000131503	ANKHD1	NM_024668
ENSG00000131503	ANKHD1	NM_017978
ENSG00000131503	ANKHD1	NM_020690
ENSG00000001629	ANKIB1	NM_019004
ENSG00000170209	ANKK1	NM_178510
ENSG00000160117	ANKLE1	NM_152363
ENSG00000160117	ANKLE1	NM_001278443
ENSG00000160117	ANKLE1	NM_001278445
ENSG00000160117	ANKLE1	NM_001278444
ENSG00000176915	ANKLE2	NM_015114
ENSG00000144504	ANKMY1	NM_016552
ENSG00000144504	ANKMY1	NM_017844
ENSG00000106524	ANKMY2	NM_020319
ENSG00000164331	ANKRA2	NM_023039
ENSG00000148677	ANKRD1	NM_014391
ENSG00000088448	ANKRD10	NM_017664
ENSG00000167522	ANKRD11	NM_001256182
ENSG00000167522	ANKRD11	NM_013275
ENSG00000167522	ANKRD11	NM_001256183
ENSG00000101745	ANKRD12	NM_015208
ENSG00000101745	ANKRD12	NM_001204056
ENSG00000101745	ANKRD12	NM_001083625
ENSG00000076513	ANKRD13A	NM_033121
ENSG00000198720	ANKRD13B	NM_152345
ENSG00000118454	ANKRD13C	NM_030816
ENSG00000172932	ANKRD13D	NM_207354
ENSG00000134461	ANKRD16	NM_019046
ENSG00000134461	ANKRD16	NM_001009941
ENSG00000134461	ANKRD16	NM_001009943
ENSG00000132466	ANKRD17	NM_032217
ENSG00000132466	ANKRD17	NM_198889
ENSG00000180071	ANKRD18A	NM_147195
ENSG00000230453	ANKRD18B	NM_001244752
ENSG00000165887	ANKRD2	NM_020349
ENSG00000165887	ANKRD2	NM_001129981
ENSG00000196774	ANKRD20A1	NM_032250
ENSG00000183148	ANKRD20A2	NM_001012421
ENSG00000132498	ANKRD20A3	NM_001012419
ENSG00000172014	ANKRD20A4	NM_001098805
ENSG00000152766	ANKRD22	NM_144590
ENSG00000163126	ANKRD23	NM_144994
ENSG00000089847	ANKRD24	NM_133475
ENSG00000107890	ANKRD26	NM_001256053
ENSG00000107890	ANKRD26	NM_014915
ENSG00000105186	ANKRD27	NM_032139
ENSG00000206560	ANKRD28	NM_001195099
ENSG00000206560	ANKRD28	NM_001195098
ENSG00000206560	ANKRD28	NM_015199
ENSG00000154065	ANKRD29	NM_173505
ENSG00000148513	ANKRD30A	NM_052997
ENSG00000180777	ANKRD30B	NM_001145029
ENSG00000145700	ANKRD31	NM_001164443
ENSG00000133302	ANKRD32	NM_032290
ENSG00000167612	ANKRD33	NM_182608
ENSG00000167612	ANKRD33	NM_001130015
ENSG00000164236	ANKRD33B	NM_001164440
ENSG00000181039	ANKRD34A	NM_001039888
ENSG00000189127	ANKRD34B	NM_001004441
ENSG00000235711	ANKRD34C	NM_001146341
ENSG00000198483	ANKRD35	NM_144698
ENSG00000135976	ANKRD36	NM_001164315
ENSG00000186352	ANKRD37	NM_181726
ENSG00000213337	ANKRD39	NM_016466
ENSG00000154945	ANKRD40	NM_052855
ENSG00000137494	ANKRD42	NM_182603
ENSG00000065413	ANKRD44	NM_153697
ENSG00000065413	ANKRD44	NM_001195144
ENSG00000183831	ANKRD45	NM_198493
ENSG00000186106	ANKRD46	NM_001270379
ENSG00000186106	ANKRD46	NM_001270377
ENSG00000186106	ANKRD46	NM_198401
ENSG00000186106	ANKRD46	NM_001270378
ENSG00000168876	ANKRD49	NM_017704
ENSG00000151458	ANKRD50	NM_020337
